order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,list_price,quantity,discount_percent,discount,sale_price,profit,profit_margin,year,month,month_name,quarter
3078,2023-07-08,Standard Class,Home Office,United States,Dallas,Texas,75217,Central,Furniture,Chairs,FUR-CH-10002024,880,980,2,2,19.6,960.4,80.39999999999998,8.37,2023,7,July,3
3079,2023-06-14,Standard Class,Home Office,United States,San Diego,California,92037,West,Office Supplies,Art,OFF-AR-10003514,30,30,8,2,0.6,29.4,-0.6000000000000014,-2.04,2023,6,June,2
3080,2022-07-07,First Class,Home Office,United States,Apple Valley,California,92307,West,Office Supplies,Paper,OFF-PA-10001800,10,10,2,5,0.5,9.5,-0.5,-5.26,2022,7,July,3
3081,2022-08-12,First Class,Home Office,United States,Apple Valley,California,92307,West,Technology,Phones,TEC-PH-10003589,30,40,3,4,1.6,38.4,8.399999999999999,21.87,2022,8,August,3
3082,2022-01-17,Standard Class,Home Office,United States,Louisville,Kentucky,40214,South,Office Supplies,Binders,OFF-BI-10003364,50,60,2,4,2.4,57.6,7.600000000000001,13.19,2022,1,January,1
3083,2023-09-24,Standard Class,Home Office,United States,Louisville,Kentucky,40214,South,Technology,Phones,TEC-PH-10002834,460,540,3,3,16.2,523.8,63.799999999999955,12.18,2023,9,September,3
3084,2023-09-18,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10000343,0,0,1,3,0.0,0.0,0.0,0.0,2023,9,September,3
3085,2022-02-18,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Binders,OFF-BI-10004584,230,250,4,3,7.5,242.5,12.5,5.15,2022,2,February,1
3086,2023-11-02,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Technology,Accessories,TEC-AC-10002402,110,130,2,4,5.2,124.8,14.799999999999997,11.86,2023,11,November,4
3087,2022-12-25,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Furniture,Furnishings,FUR-FU-10000550,0,0,2,5,0.0,0.0,0.0,0.0,2022,12,December,4
3088,2022-11-09,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Appliances,OFF-AP-10000055,10,10,2,2,0.2,9.8,-0.1999999999999993,-2.04,2022,11,November,4
3089,2022-09-30,Second Class,Home Office,United States,Henderson,Kentucky,42420,South,Furniture,Furnishings,FUR-FU-10001591,50,60,5,5,3.0,57.0,7.0,12.28,2022,9,September,3
3090,2023-10-23,Second Class,Home Office,United States,Henderson,Kentucky,42420,South,Technology,Phones,TEC-PH-10000526,590,670,7,4,26.8,643.2,53.200000000000045,8.27,2023,10,October,4
3091,2023-08-06,Standard Class,Consumer,United States,Newark,Delaware,19711,East,Office Supplies,Binders,OFF-BI-10001071,390,450,7,3,13.5,436.5,46.5,10.65,2023,8,August,3
3092,2023-10-06,Standard Class,Consumer,United States,Newark,Delaware,19711,East,Technology,Phones,TEC-PH-10001557,410,480,5,4,19.2,460.8,50.80000000000001,11.02,2023,10,October,4
3093,2023-01-28,Standard Class,Consumer,United States,Newark,Delaware,19711,East,Office Supplies,Paper,OFF-PA-10001977,140,170,3,4,6.8,163.2,23.19999999999999,14.22,2023,1,January,1
3094,2022-01-14,Same Day,Consumer,United States,Bolingbrook,Illinois,60440,Central,Office Supplies,Supplies,OFF-SU-10004231,20,30,4,3,0.9,29.1,9.100000000000001,31.27,2022,1,January,1
3095,2022-07-22,Same Day,Consumer,United States,Bolingbrook,Illinois,60440,Central,Office Supplies,Paper,OFF-PA-10000809,10,10,2,5,0.5,9.5,-0.5,-5.26,2022,7,July,3
3096,2022-04-08,Same Day,Consumer,United States,Bolingbrook,Illinois,60440,Central,Office Supplies,Fasteners,OFF-FA-10003021,10,10,8,3,0.3,9.7,-0.3000000000000007,-3.09,2022,4,April,2
3097,2022-05-13,Same Day,Consumer,United States,Bolingbrook,Illinois,60440,Central,Office Supplies,Appliances,OFF-AP-10000696,10,10,2,5,0.5,9.5,-0.5,-5.26,2022,5,May,2
3098,2022-09-03,Standard Class,Corporate,United States,Fort Worth,Texas,76106,Central,Office Supplies,Labels,OFF-LA-10001158,30,30,4,2,0.6,29.4,-0.6000000000000014,-2.04,2022,9,September,3
3099,2023-06-06,Standard Class,Corporate,United States,Fort Worth,Texas,76106,Central,Furniture,Bookcases,FUR-BO-10002268,200,220,4,4,8.8,211.2,11.199999999999989,5.3,2023,6,June,2
3100,2022-12-06,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10000829,10,10,3,3,0.3,9.7,-0.3000000000000007,-3.09,2022,12,December,4
3101,2023-03-05,Standard Class,Consumer,United States,New York City,New York,10024,East,Furniture,Bookcases,FUR-BO-10003441,210,240,3,4,9.6,230.4,20.400000000000006,8.85,2023,3,March,1
3102,2023-03-07,Second Class,Corporate,United States,Providence,Rhode Island,2908,East,Office Supplies,Supplies,OFF-SU-10003505,660,700,6,5,35.0,665.0,5.0,0.75,2023,3,March,1
3103,2022-06-30,Second Class,Corporate,United States,Providence,Rhode Island,2908,East,Furniture,Bookcases,FUR-BO-10003660,210,220,1,2,4.4,215.6,5.599999999999994,2.6,2022,6,June,2
3104,2023-07-31,Standard Class,Home Office,United States,Columbus,Ohio,43229,East,Office Supplies,Binders,OFF-BI-10001267,10,10,7,3,0.3,9.7,-0.3000000000000007,-3.09,2023,7,July,3
3105,2022-09-14,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Paper,OFF-PA-10002741,30,30,6,3,0.9,29.1,-0.8999999999999986,-3.09,2022,9,September,3
3106,2022-03-11,Standard Class,Corporate,United States,Houston,Texas,77070,Central,Office Supplies,Labels,OFF-LA-10004345,20,20,4,3,0.6,19.4,-0.6000000000000014,-3.09,2022,3,March,1
3107,2022-03-31,Standard Class,Home Office,United States,Aurora,Illinois,60505,Central,Office Supplies,Storage,OFF-ST-10004340,240,300,6,5,15.0,285.0,45.0,15.79,2022,3,March,1
3108,2023-05-21,Standard Class,Consumer,United States,Springfield,Missouri,65807,Central,Office Supplies,Paper,OFF-PA-10001471,20,20,3,2,0.4,19.6,-0.3999999999999986,-2.04,2023,5,May,2
3109,2022-04-07,Standard Class,Consumer,United States,Springfield,Missouri,65807,Central,Office Supplies,Storage,OFF-ST-10002344,220,240,3,5,12.0,228.0,8.0,3.51,2022,4,April,2
3110,2023-01-07,Standard Class,Consumer,United States,Springfield,Missouri,65807,Central,Office Supplies,Paper,OFF-PA-10001892,10,10,1,2,0.2,9.8,-0.1999999999999993,-2.04,2023,1,January,1
3111,2022-06-10,Standard Class,Consumer,United States,Springfield,Missouri,65807,Central,Office Supplies,Paper,OFF-PA-10001934,40,50,8,5,2.5,47.5,7.5,15.79,2022,6,June,2
3112,2023-10-11,Standard Class,Consumer,United States,Springfield,Missouri,65807,Central,Office Supplies,Storage,OFF-ST-10000078,230,270,1,2,5.4,264.6,34.60000000000002,13.08,2023,10,October,4
3113,2023-09-24,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Technology,Machines,TEC-MA-10001972,690,840,3,5,42.0,798.0,108.0,13.53,2023,9,September,3
3114,2023-02-01,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Envelopes,OFF-EN-10002504,110,140,5,5,7.0,133.0,23.0,17.29,2023,2,February,1
3115,2023-03-05,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Paper,OFF-PA-10002160,30,30,6,2,0.6,29.4,-0.6000000000000014,-2.04,2023,3,March,1
3116,2023-02-01,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Furniture,Chairs,FUR-CH-10001973,450,530,6,4,21.2,508.8,58.80000000000001,11.56,2023,2,February,1
3117,2023-12-31,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Appliances,OFF-AP-10001492,30,40,5,5,2.0,38.0,8.0,21.05,2023,12,December,4
3118,2023-01-04,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Supplies,OFF-SU-10002189,20,20,4,4,0.8,19.2,-0.8000000000000007,-4.17,2023,1,January,1
3119,2022-06-19,First Class,Corporate,United States,Lakeland,Florida,33801,South,Furniture,Chairs,FUR-CH-10003312,990,1120,5,4,44.8,1075.2,85.20000000000005,7.92,2022,6,June,2
3120,2023-05-15,First Class,Corporate,United States,Lakeland,Florida,33801,South,Technology,Phones,TEC-PH-10002496,230,250,2,5,12.5,237.5,7.5,3.16,2023,5,May,2
3121,2022-02-05,First Class,Corporate,United States,Lakeland,Florida,33801,South,Furniture,Furnishings,FUR-FU-10003464,40,50,3,3,1.5,48.5,8.5,17.53,2022,2,February,1
3122,2023-07-07,First Class,Corporate,United States,Lakeland,Florida,33801,South,Office Supplies,Art,OFF-AR-10000380,50,60,2,2,1.2,58.8,8.799999999999997,14.97,2023,7,July,3
3123,2023-06-04,First Class,Corporate,United States,Lakeland,Florida,33801,South,Office Supplies,Binders,OFF-BI-10004593,70,80,5,2,1.6,78.4,8.400000000000006,10.71,2023,6,June,2
3124,2022-10-22,First Class,Corporate,United States,Lakeland,Florida,33801,South,Office Supplies,Binders,OFF-BI-10001308,0,0,2,4,0.0,0.0,0.0,0.0,2022,10,October,4
3125,2023-12-30,First Class,Corporate,United States,Lakeland,Florida,33801,South,Office Supplies,Storage,OFF-ST-10001780,840,1040,2,2,20.8,1019.2,179.20000000000005,17.58,2023,12,December,4
3126,2022-02-10,First Class,Corporate,United States,Lakeland,Florida,33801,South,Office Supplies,Storage,OFF-ST-10003816,460,560,4,4,22.4,537.6,77.60000000000002,14.43,2022,2,February,1
3127,2022-08-26,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Phones,TEC-PH-10002200,230,260,2,5,13.0,247.0,17.0,6.88,2022,8,August,3
3128,2023-07-09,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,OFF-PA-10004438,50,50,4,2,1.0,49.0,-1.0,-2.04,2023,7,July,3
3129,2022-07-06,First Class,Home Office,United States,Los Angeles,California,90049,West,Furniture,Furnishings,FUR-FU-10004090,30,40,2,4,1.6,38.4,8.399999999999999,21.87,2022,7,July,3
3130,2023-02-06,First Class,Home Office,United States,Los Angeles,California,90049,West,Furniture,Chairs,FUR-CH-10002602,200,240,2,2,4.8,235.2,35.19999999999999,14.97,2023,2,February,1
3131,2023-07-21,First Class,Home Office,United States,Los Angeles,California,90049,West,Technology,Accessories,TEC-AC-10001142,340,400,5,3,12.0,388.0,48.0,12.37,2023,7,July,3
3132,2022-04-15,First Class,Home Office,United States,Los Angeles,California,90049,West,Technology,Phones,TEC-PH-10004977,560,630,4,5,31.5,598.5,38.5,6.43,2022,4,April,2
3133,2022-03-10,First Class,Corporate,United States,Oceanside,New York,11572,East,Furniture,Furnishings,FUR-FU-10004586,10,10,2,3,0.3,9.7,-0.3000000000000007,-3.09,2022,3,March,1
3134,2022-12-07,First Class,Corporate,United States,Oceanside,New York,11572,East,Office Supplies,Binders,OFF-BI-10001116,10,10,3,3,0.3,9.7,-0.3000000000000007,-3.09,2022,12,December,4
3135,2022-01-30,Standard Class,Home Office,United States,Dallas,Texas,75081,Central,Office Supplies,Binders,OFF-BI-10000666,30,30,5,2,0.6,29.4,-0.6000000000000014,-2.04,2022,1,January,1
3136,2022-02-21,Standard Class,Home Office,United States,Dallas,Texas,75081,Central,Office Supplies,Storage,OFF-ST-10002583,70,80,3,5,4.0,76.0,6.0,7.89,2022,2,February,1
3137,2023-01-08,Standard Class,Home Office,United States,Dallas,Texas,75081,Central,Technology,Phones,TEC-PH-10004908,60,70,1,3,2.1,67.9,7.900000000000006,11.63,2023,1,January,1
3138,2023-10-17,Standard Class,Home Office,United States,Dallas,Texas,75081,Central,Office Supplies,Envelopes,OFF-EN-10001219,10,10,2,4,0.4,9.6,-0.40000000000000036,-4.17,2023,10,October,4
3139,2022-08-07,Standard Class,Home Office,United States,Dallas,Texas,75081,Central,Technology,Accessories,TEC-AC-10004568,40,40,2,3,1.2,38.8,-1.2000000000000028,-3.09,2022,8,August,3
3140,2023-12-21,Standard Class,Home Office,United States,Dallas,Texas,75081,Central,Furniture,Furnishings,FUR-FU-10001756,20,20,3,5,1.0,19.0,-1.0,-5.26,2023,12,December,4
3141,2022-10-16,First Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Appliances,OFF-AP-10002311,190,210,3,5,10.5,199.5,9.5,4.76,2022,10,October,4
3142,2022-06-02,Same Day,Corporate,United States,San Antonio,Texas,78207,Central,Office Supplies,Binders,OFF-BI-10003650,180,210,2,3,6.3,203.7,23.69999999999999,11.63,2022,6,June,2
3143,2022-06-06,Second Class,Consumer,United States,Cincinnati,Ohio,45231,East,Technology,Accessories,TEC-AC-10003628,100,120,5,3,3.6,116.4,16.400000000000006,14.09,2022,6,June,2
3144,2023-08-28,Second Class,Consumer,United States,Cincinnati,Ohio,45231,East,Office Supplies,Art,OFF-AR-10001547,10,10,6,3,0.3,9.7,-0.3000000000000007,-3.09,2023,8,August,3
3145,2022-07-07,Standard Class,Corporate,United States,Austin,Texas,78745,Central,Furniture,Chairs,FUR-CH-10002647,320,350,7,4,14.0,336.0,16.0,4.76,2022,7,July,3
3146,2022-03-08,Second Class,Corporate,United States,Seattle,Washington,98105,West,Furniture,Chairs,FUR-CH-10004495,770,960,4,2,19.2,940.8,170.79999999999995,18.15,2022,3,March,1
3147,2022-10-19,Second Class,Corporate,United States,Seattle,Washington,98105,West,Technology,Phones,TEC-PH-10002923,80,90,3,5,4.5,85.5,5.5,6.43,2022,10,October,4
3148,2022-05-16,Second Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Art,OFF-AR-10001374,30,30,5,4,1.2,28.8,-1.1999999999999993,-4.17,2022,5,May,2
3149,2023-04-07,First Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10003441,20,30,5,3,0.9,29.1,9.100000000000001,31.27,2023,4,April,2
3150,2023-08-19,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Labels,OFF-LA-10002043,20,30,3,5,1.5,28.5,8.5,29.82,2023,8,August,3
3151,2022-02-28,First Class,Consumer,United States,Newark,Ohio,43055,East,Technology,Accessories,TEC-AC-10002049,1730,2030,6,2,40.6,1989.4,259.4000000000001,13.04,2022,2,February,1
3152,2023-01-12,First Class,Consumer,United States,Newark,Ohio,43055,East,Technology,Machines,TEC-MA-10000418,1690,1800,2,3,54.0,1746.0,56.0,3.21,2023,1,January,1
3153,2022-03-28,First Class,Consumer,United States,Newark,Ohio,43055,East,Technology,Phones,TEC-PH-10004908,90,100,2,4,4.0,96.0,6.0,6.25,2022,3,March,1
3154,2022-11-04,First Class,Consumer,United States,Newark,Ohio,43055,East,Furniture,Furnishings,FUR-FU-10004091,230,260,7,4,10.4,249.6,19.599999999999994,7.85,2022,11,November,4
3155,2022-07-28,Standard Class,Corporate,United States,Maple Grove,Minnesota,55369,Central,Office Supplies,Binders,OFF-BI-10004600,640,740,2,2,14.8,725.2,85.20000000000005,11.75,2022,7,July,3
3156,2022-11-16,Second Class,Home Office,United States,Glendale,Arizona,85301,West,Office Supplies,Paper,OFF-PA-10001289,80,90,3,4,3.6,86.4,6.400000000000006,7.41,2022,11,November,4
3157,2022-03-30,Standard Class,Corporate,United States,New York City,New York,10009,East,Furniture,Tables,FUR-TA-10001539,220,280,2,2,5.6,274.4,54.39999999999998,19.83,2022,3,March,1
3158,2022-10-17,Standard Class,Corporate,United States,New York City,New York,10009,East,Technology,Accessories,TEC-AC-10001266,30,30,2,3,0.9,29.1,-0.8999999999999986,-3.09,2022,10,October,4
3159,2023-06-23,First Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Storage,OFF-ST-10001291,70,70,5,4,2.8,67.2,-2.799999999999997,-4.17,2023,6,June,2
3160,2022-01-25,First Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Technology,Accessories,TEC-AC-10001314,100,120,3,4,4.8,115.2,15.200000000000003,13.19,2022,1,January,1
3161,2023-01-16,Second Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Binders,OFF-BI-10004040,10,10,5,4,0.4,9.6,-0.40000000000000036,-4.17,2023,1,January,1
3162,2023-01-21,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Envelopes,OFF-EN-10001539,20,20,2,2,0.4,19.6,-0.3999999999999986,-2.04,2023,1,January,1
3163,2022-02-26,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Envelopes,OFF-EN-10004483,70,80,5,4,3.2,76.8,6.799999999999997,8.85,2022,2,February,1
3164,2022-04-24,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Art,OFF-AR-10001615,50,60,3,2,1.2,58.8,8.799999999999997,14.97,2022,4,April,2
3165,2023-03-12,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Paper,OFF-PA-10000327,40,40,9,2,0.8,39.2,-0.7999999999999972,-2.04,2023,3,March,1
3166,2022-12-25,Standard Class,Consumer,United States,San Francisco,California,94109,West,Technology,Phones,TEC-PH-10001299,210,240,2,3,7.2,232.8,22.80000000000001,9.79,2022,12,December,4
3167,2022-12-27,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Paper,OFF-PA-10002246,20,20,3,5,1.0,19.0,-1.0,-5.26,2022,12,December,4
3168,2022-10-12,First Class,Consumer,United States,Lansing,Michigan,48911,Central,Furniture,Furnishings,FUR-FU-10002671,70,70,5,2,1.4,68.6,-1.4000000000000057,-2.04,2022,10,October,4
3169,2022-09-08,Standard Class,Corporate,United States,Tallahassee,Florida,32303,South,Furniture,Chairs,FUR-CH-10003833,370,390,8,2,7.8,382.2,12.199999999999989,3.19,2022,9,September,3
3170,2022-11-09,Standard Class,Corporate,United States,Tallahassee,Florida,32303,South,Office Supplies,Paper,OFF-PA-10001667,50,60,13,4,2.4,57.6,7.600000000000001,13.19,2022,11,November,4
3171,2023-02-15,Second Class,Consumer,United States,Columbia,South Carolina,29203,South,Office Supplies,Binders,OFF-BI-10002003,20,20,6,4,0.8,19.2,-0.8000000000000007,-4.17,2023,2,February,1
3172,2022-06-05,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Binders,OFF-BI-10004465,0,0,2,3,0.0,0.0,0.0,0.0,2022,6,June,2
3173,2023-03-18,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Furniture,Chairs,FUR-CH-10000665,450,530,5,3,15.9,514.1,64.10000000000002,12.47,2023,3,March,1
3174,2022-07-15,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Art,OFF-AR-10004956,10,10,3,3,0.3,9.7,-0.3000000000000007,-3.09,2022,7,July,3
3175,2023-12-15,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Art,OFF-AR-10004260,160,180,7,5,9.0,171.0,11.0,6.43,2023,12,December,4
3176,2023-05-25,Standard Class,Consumer,United States,Fort Collins,Colorado,80525,West,Furniture,Bookcases,FUR-BO-10001811,160,180,2,4,7.2,172.8,12.800000000000011,7.41,2023,5,May,2
3177,2022-09-23,Standard Class,Consumer,United States,Fort Collins,Colorado,80525,West,Technology,Accessories,TEC-AC-10003280,40,50,2,4,2.0,48.0,8.0,16.67,2022,9,September,3
3178,2022-09-28,Same Day,Consumer,United States,New York City,New York,10024,East,Office Supplies,Paper,OFF-PA-10004911,20,20,2,2,0.4,19.6,-0.3999999999999986,-2.04,2022,9,September,3
3179,2023-03-09,Standard Class,Corporate,United States,New York City,New York,10011,East,Furniture,Furnishings,FUR-FU-10001487,20,20,3,4,0.8,19.2,-0.8000000000000007,-4.17,2023,3,March,1
3180,2022-01-23,Standard Class,Corporate,United States,New York City,New York,10011,East,Furniture,Furnishings,FUR-FU-10000521,50,60,2,5,3.0,57.0,7.0,12.28,2022,1,January,1
3181,2023-02-19,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Appliances,OFF-AP-10001271,220,250,5,5,12.5,237.5,17.5,7.37,2023,2,February,1
3182,2023-03-01,Second Class,Corporate,United States,Columbia,Maryland,21044,East,Office Supplies,Binders,OFF-BI-10004728,10,10,2,2,0.2,9.8,-0.1999999999999993,-2.04,2023,3,March,1
3183,2023-03-12,Second Class,Corporate,United States,Columbia,Maryland,21044,East,Technology,Accessories,TEC-AC-10004666,660,830,3,2,16.6,813.4,153.39999999999998,18.86,2023,3,March,1
3184,2023-12-01,Second Class,Corporate,United States,Columbia,Maryland,21044,East,Office Supplies,Storage,OFF-ST-10003208,1500,1630,9,2,32.6,1597.4,97.40000000000009,6.1,2023,12,December,4
3185,2022-05-08,Second Class,Corporate,United States,Columbia,Maryland,21044,East,Office Supplies,Storage,OFF-ST-10003208,500,540,3,2,10.8,529.2,29.200000000000045,5.52,2022,5,May,2
3186,2023-04-18,First Class,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Binders,OFF-BI-10000632,20,30,3,5,1.5,28.5,8.5,29.82,2023,4,April,2
